ts,side,symbol,score
2025-08-24 06:50:10.451769+00:00,usd,XRP,0.129637749353727
2025-08-24 06:52:23.458943+00:00,usd,ADA,-1.2407187214314517
2025-08-24 06:52:23.458943+00:00,usd,AVAX,1.1531476550776305
2025-08-24 06:52:23.458943+00:00,usd,BCH,0.7269053170088402
2025-08-24 06:52:23.458943+00:00,usd,BNB,-0.2719074567535415
2025-08-24 06:52:23.458943+00:00,usd,BTC,0.6628440222307281
2025-08-24 06:52:23.458943+00:00,usd,DOGE,-0.9014950411535873
2025-08-24 06:52:23.458943+00:00,usd,DOT,-0.6043806483858534
2025-08-24 06:52:23.458943+00:00,usd,ETH,1.1466627485099543
2025-08-24 06:52:23.458943+00:00,usd,HBAR,-0.7666768381424919
2025-08-24 06:52:23.458943+00:00,usd,HYPE,-0.1935222754223262
2025-08-24 06:52:23.458943+00:00,usd,LINK,0.630006048614111
2025-08-24 06:52:23.458943+00:00,usd,LTC,-0.1631917318249798
2025-08-24 06:52:23.458943+00:00,usd,SHIB,-0.8450633154113044
2025-08-24 06:52:23.458943+00:00,usd,SOL,1.167242806189541
2025-08-24 06:52:23.458943+00:00,usd,SUI,-0.705221996935931
2025-08-24 06:52:23.458943+00:00,usd,TON,-0.1853885043715915
2025-08-24 06:52:23.458943+00:00,usd,TRX,1.877155883567416
2025-08-24 06:52:23.458943+00:00,usd,UNI,-1.0499263032890482
2025-08-24 06:52:23.458943+00:00,usd,XLM,-0.5551249448517392
2025-08-24 06:52:23.458943+00:00,usd,XRP,0.0639428932867951
2025-08-24 07:09:53.351034+00:00,usd,ADA,-1.2141219215419372
2025-08-24 07:09:53.351034+00:00,usd,AVAX,0.8584820844957398
2025-08-24 07:09:53.351034+00:00,usd,BCH,0.4800690901830335
2025-08-24 07:09:53.351034+00:00,usd,BNB,-0.2269012497918696
2025-08-24 07:09:53.351034+00:00,usd,BTC,0.6451247691575102
2025-08-24 07:09:53.351034+00:00,usd,DOGE,-0.9834877635655572
2025-08-24 07:09:53.351034+00:00,usd,DOT,-0.6359483408914611
2025-08-24 07:09:53.351034+00:00,usd,ETH,1.080865389459338
2025-08-24 07:09:53.351034+00:00,usd,HBAR,-0.7222853567433971
2025-08-24 07:09:53.351034+00:00,usd,HYPE,0.6555766287275114
2025-08-24 07:09:53.351034+00:00,usd,LINK,0.6578805412921072
2025-08-24 07:09:53.351034+00:00,usd,LTC,-0.6220597596077931
2025-08-24 07:09:53.351034+00:00,usd,SHIB,-1.0587941200635294
2025-08-24 07:09:53.351034+00:00,usd,SOL,1.0326653857432946
2025-08-24 07:09:53.351034+00:00,usd,SUI,-0.3823044920624508
2025-08-24 07:09:53.351034+00:00,usd,TON,-0.204112418099525
2025-08-24 07:09:53.351034+00:00,usd,TRX,1.925152632483245
2025-08-24 07:09:53.351034+00:00,usd,UNI,-0.7205514256022707
2025-08-24 07:09:53.351034+00:00,usd,XLM,-0.7230095825273011
2025-08-24 07:09:53.351034+00:00,usd,XRP,0.1030267820601218
